Year,Month,YearMonth,Port1,Port2,Route,$Value,$Real,,,,,,,,
2022,1,202201,Brisbane,Newcastle,Brisbane - Newcastle,123,135.1,,,,,,,,
2022,1,202201,Broome,Perth,Broome - Perth,378,415.2,,,,,,,,
2022,1,202201,Bundaberg,Brisbane,Bundaberg - Brisbane,344,377.9,,,,,,,,
2022,1,202201,Cairns,Gold Coast,Cairns - Gold Coast,178,195.5,,,,,,,,
2022,1,202201,Cairns,Melbourne,Cairns - Melbourne,218,239.5,,,,,,,,
2022,1,202201,Cairns,Sydney,Cairns - Sydney,216,237.3,,,,,,,,
2022,1,202201,Cairns,Townsville,Cairns - Townsville,320,351.5,,,,,,,,
2022,1,202201,Canberra,Melbourne,Canberra - Melbourne,198,217.5,,,,,,,,
2022,1,202201,Canberra,Sydney,Canberra - Sydney,238,261.4,,,,,,,,
2022,1,202201,Coffs Harbour,Sydney,Coffs Harbour - Sydney,198,217.5,,,,,,,,
2022,1,202201,Darwin,Melbourne,Darwin - Melbourne,308,338.3,,,,,,,,
2022,1,202201,Darwin,Perth,Darwin - Perth,800,878.8,,,,,,,,
2022,1,202201,Darwin,Sydney,Darwin - Sydney,318,349.3,,,,,,,,
2022,1,202201,Devonport,Melbourne,Devonport - Melbourne,268,294.4,,,,,,,,
2022,1,202201,Dubbo,Sydney,Dubbo - Sydney,333,365.5,,,,,,,,
2022,1,202201,Gold Coast,Sydney,Gold Coast - Sydney,88,96.7,,,,,,,,
2022,1,202201,Hamilton Island,Sydney,Hamilton Island - Sydney,206,226.3,,,,,,,,
2022,1,202201,Hobart,Melbourne,Hobart - Melbourne,118,129.6,,,,,,,,
2022,1,202201,Hobart,Sydney,Hobart - Sydney,114,125.2,,,,,,,,
2022,1,202201,Kalgoorlie,Perth,Kalgoorlie - Perth,398,437.2,,,,,,,,
2022,1,202201,Karratha,Perth,Karratha - Perth,538,591,,,,,,,,
2022,1,202201,Launceston,Melbourne,Launceston - Melbourne,80,87.9,,,,,,,,
2022,1,202201,Launceston,Sydney,Launceston - Sydney,125,137.3,,,,,,,,
2022,1,202201,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,144,158.2,,,,,,,,
2022,1,202201,Sunshine Coast,Sydney,Sunshine Coast - Sydney,106,116.4,,,,,,,,
2022,1,202201,Melbourne,Gold Coast,Melbourne - Gold Coast,108,118.6,,,,,,,,
2022,1,202201,Melbourne,Mildura,Melbourne - Mildura,297,326.5,,,,,,,,
2022,1,202201,Melbourne,Perth,Melbourne - Perth,694,762.3,,,,,,,,
2022,1,202201,Melbourne,Sydney,Melbourne - Sydney,110,120.8,,,,,,,,
2022,1,202201,Melbourne,Townsville,Melbourne - Townsville,228,250.5,,,,,,,,
2022,1,202201,Melbourne,Newcastle,Melbourne - Newcastle,112,123,,,,,,,,
2022,1,202201,Paraburdoo,Perth,Paraburdoo - Perth,731,803,,,,,,,,
2022,1,202201,Perth,Newman,Perth - Newman,638,700.8,,,,,,,,
2022,1,202201,Perth,Port Hedland,Perth - Port Hedland,558,613,,,,,,,,
2022,1,202201,Perth,Sydney,Perth - Sydney,940,1032.6,,,,,,,,
2022,1,202201,Port Macquarie,Sydney,Port Macquarie - Sydney,198,217.5,,,,,,,,
2022,1,202201,Sydney,Tamworth,Sydney - Tamworth,296,325.1,,,,,,,,
2022,1,202201,Sydney,Townsville,Sydney - Townsville,210,230.7,,,,,,,,
2022,1,202201,Sydney,Wagga Wagga,Sydney - Wagga Wagga,268,294.1,,,,,,,,
2022,1,202201,Newcastle,Gold Coast,Newcastle - Gold Coast,88,96.7,,,,,,,,
2022,2,202202,Adelaide,Alice Springs,Adelaide - Alice Springs,398,437.2,,,,,,,,
2022,2,202202,Adelaide,Brisbane,Adelaide - Brisbane,288,316.3,,,,,,,,
2022,2,202202,Adelaide,Canberra,Adelaide - Canberra,430,472.3,,,,,,,,
2022,2,202202,Adelaide,Darwin,Adelaide - Darwin,280,307.6,,,,,,,,
2022,2,202202,Adelaide,Gold Coast,Adelaide - Gold Coast,218,239.5,,,,,,,,
2022,2,202202,Adelaide,Melbourne,Adelaide - Melbourne,158,173.6,,,,,,,,
2022,2,202202,Adelaide,Perth,Adelaide - Perth,599,658,,,,,,,,
2022,2,202202,Adelaide,Port Lincoln,Adelaide - Port Lincoln,268,294,,,,,,,,
2022,2,202202,Adelaide,Sydney,Adelaide - Sydney,174,191.1,,,,,,,,
2022,2,202202,Albury,Sydney,Albury - Sydney,298,327,,,,,,,,
2022,2,202202,Armidale,Sydney,Armidale - Sydney,278,305.3,,,,,,,,
2022,2,202202,Avalon,Gold Coast,Avalon - Gold Coast,161,176.9,,,,,,,,
2022,2,202202,Avalon,Sydney,Avalon - Sydney,93,102.2,,,,,,,,
2022,2,202202,Ayers Rock,Sydney,Ayers Rock - Sydney,310,340.5,,,,,,,,
2022,2,202202,Ballina,Sydney,Ballina - Sydney,114,125.2,,,,,,,,
2022,2,202202,Brisbane,Cairns,Brisbane - Cairns,158,173.6,,,,,,,,
2022,2,202202,Brisbane,Canberra,Brisbane - Canberra,318,349.3,,,,,,,,
2022,2,202202,Brisbane,Darwin,Brisbane - Darwin,318,349.3,,,,,,,,
2022,2,202202,Brisbane,Emerald,Brisbane - Emerald,378,415.2,,,,,,,,
2022,2,202202,Brisbane,Gladstone,Brisbane - Gladstone,288,316.4,,,,,,,,
2022,2,202202,Brisbane,Hamilton Island,Brisbane - Hamilton Island,198,217.5,,,,,,,,
2022,2,202202,Brisbane,Hobart,Brisbane - Hobart,258,283.4,,,,,,,,
2022,2,202202,Brisbane,Mackay,Brisbane - Mackay,166,182.3,,,,,,,,
2022,2,202202,Brisbane,Melbourne,Brisbane - Melbourne,158,173.6,,,,,,,,
2022,2,202202,Brisbane,Mount Isa,Brisbane - Mount Isa,498,547,,,,,,,,
2022,2,202202,Brisbane,Perth,Brisbane - Perth,558,612.9,,,,,,,,
2022,2,202202,Brisbane,Proserpine,Brisbane - Proserpine,132,145,,,,,,,,
2022,2,202202,Brisbane,Rockhampton,Brisbane - Rockhampton,218,239.5,,,,,,,,
2022,2,202202,Brisbane,Sydney,Brisbane - Sydney,118,129.6,,,,,,,,
2022,2,202202,Brisbane,Townsville,Brisbane - Townsville,224,246.1,,,,,,,,
2022,2,202202,Brisbane,Newcastle,Brisbane - Newcastle,118,129.6,,,,,,,,
2022,2,202202,Broome,Perth,Broome - Perth,358,393.3,,,,,,,,
2022,2,202202,Bundaberg,Brisbane,Bundaberg - Brisbane,344,377.9,,,,,,,,
2022,2,202202,Cairns,Gold Coast,Cairns - Gold Coast,188,206.5,,,,,,,,
2022,2,202202,Cairns,Melbourne,Cairns - Melbourne,278,305.4,,,,,,,,
2022,2,202202,Cairns,Sydney,Cairns - Sydney,228,250.5,,,,,,,,
2022,2,202202,Cairns,Townsville,Cairns - Townsville,320,351.5,,,,,,,,
2022,2,202202,Canberra,Melbourne,Canberra - Melbourne,198,217.5,,,,,,,,
2022,2,202202,Canberra,Sydney,Canberra - Sydney,238,261.4,,,,,,,,
2022,2,202202,Coffs Harbour,Sydney,Coffs Harbour - Sydney,267,293.2,,,,,,,,
2022,2,202202,Darwin,Melbourne,Darwin - Melbourne,368,404.2,,,,,,,,
2022,2,202202,Darwin,Perth,Darwin - Perth,834,916.1,,,,,,,,
2022,2,202202,Darwin,Sydney,Darwin - Sydney,328,360.3,,,,,,,,
2022,2,202202,Devonport,Melbourne,Devonport - Melbourne,356,391.1,,,,,,,,
2022,2,202202,Dubbo,Sydney,Dubbo - Sydney,308,338,,,,,,,,
2022,2,202202,Gold Coast,Sydney,Gold Coast - Sydney,90,98.9,,,,,,,,
2022,2,202202,Hamilton Island,Sydney,Hamilton Island - Sydney,298,327.3,,,,,,,,
2022,2,202202,Hobart,Melbourne,Hobart - Melbourne,118,129.6,,,,,,,,
2022,2,202202,Hobart,Sydney,Hobart - Sydney,136,149.4,,,,,,,,
2022,2,202202,Kalgoorlie,Perth,Kalgoorlie - Perth,398,437.2,,,,,,,,
2022,2,202202,Karratha,Perth,Karratha - Perth,578,634.9,,,,,,,,
2022,2,202202,Launceston,Melbourne,Launceston - Melbourne,99,108.7,,,,,,,,
2022,2,202202,Launceston,Sydney,Launceston - Sydney,148,162.6,,,,,,,,
2022,2,202202,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,242,265.8,,,,,,,,
2022,2,202202,Sunshine Coast,Sydney,Sunshine Coast - Sydney,127,139.5,,,,,,,,
2022,2,202202,Melbourne,Gold Coast,Melbourne - Gold Coast,118,129.6,,,,,,,,
2022,2,202202,Melbourne,Mildura,Melbourne - Mildura,297,326.5,,,,,,,,
2022,2,202202,Melbourne,Perth,Melbourne - Perth,528,580,,,,,,,,
2022,2,202202,Melbourne,Sydney,Melbourne - Sydney,118,129.6,,,,,,,,
2022,2,202202,Melbourne,Townsville,Melbourne - Townsville,270,296.6,,,,,,,,
2022,2,202202,Melbourne,Newcastle,Melbourne - Newcastle,176,193.3,,,,,,,,
2022,2,202202,Paraburdoo,Perth,Paraburdoo - Perth,706,775.5,,,,,,,,
2022,2,202202,Perth,Newman,Perth - Newman,638,700.8,,,,,,,,
2022,2,202202,Perth,Port Hedland,Perth - Port Hedland,558,613,,,,,,,,
2022,2,202202,Perth,Sydney,Perth - Sydney,784,861.2,,,,,,,,
2022,2,202202,Port Macquarie,Sydney,Port Macquarie - Sydney,278,305.3,,,,,,,,
2022,2,202202,Sydney,Tamworth,Sydney - Tamworth,296,325.1,,,,,,,,
2022,2,202202,Sydney,Townsville,Sydney - Townsville,249,273.5,,,,,,,,
2022,2,202202,Sydney,Wagga Wagga,Sydney - Wagga Wagga,298,327,,,,,,,,
2022,2,202202,Newcastle,Gold Coast,Newcastle - Gold Coast,177,194.4,,,,,,,,
2022,3,202203,Adelaide,Alice Springs,Adelaide - Alice Springs,438,481.1,,,,,,,,
2022,3,202203,Adelaide,Brisbane,Adelaide - Brisbane,318,349.3,,,,,,,,
2022,3,202203,Adelaide,Canberra,Adelaide - Canberra,554,608.6,,,,,,,,
2022,3,202203,Adelaide,Darwin,Adelaide - Darwin,308,338.3,,,,,,,,
2022,3,202203,Adelaide,Gold Coast,Adelaide - Gold Coast,226,248.3,,,,,,,,
2022,3,202203,Adelaide,Melbourne,Adelaide - Melbourne,154,169.2,,,,,,,,
2022,3,202203,Adelaide,Perth,Adelaide - Perth,454,498.7,,,,,,,,
2022,3,202203,Adelaide,Port Lincoln,Adelaide - Port Lincoln,317,348.6,,,,,,,,
2022,3,202203,Adelaide,Sydney,Adelaide - Sydney,286,314.2,,,,,,,,
2022,3,202203,Albury,Sydney,Albury - Sydney,298,327,,,,,,,,
2022,3,202203,Armidale,Sydney,Armidale - Sydney,288,316.3,,,,,,,,
2022,3,202203,Avalon,Gold Coast,Avalon - Gold Coast,191,209.8,,,,,,,,
2022,3,202203,Avalon,Sydney,Avalon - Sydney,205,225.2,,,,,,,,
2022,3,202203,Ayers Rock,Sydney,Ayers Rock - Sydney,388,426.2,,,,,,,,
2022,3,202203,Ballina,Sydney,Ballina - Sydney,244,268,,,,,,,,
2022,3,202203,Brisbane,Cairns,Brisbane - Cairns,216,237.3,,,,,,,,
2022,3,202203,Brisbane,Canberra,Brisbane - Canberra,470,516.3,,,,,,,,
2022,3,202203,Brisbane,Darwin,Brisbane - Darwin,438,481.1,,,,,,,,
2022,3,202203,Brisbane,Emerald,Brisbane - Emerald,483,530.6,,,,,,,,
2022,3,202203,Brisbane,Gladstone,Brisbane - Gladstone,318,349.3,,,,,,,,
2022,3,202203,Brisbane,Hamilton Island,Brisbane - Hamilton Island,538,591,,,,,,,,
2022,3,202203,Brisbane,Hobart,Brisbane - Hobart,404,443.8,,,,,,,,
2022,3,202203,Brisbane,Mackay,Brisbane - Mackay,176,193.3,,,,,,,,
2022,3,202203,Brisbane,Melbourne,Brisbane - Melbourne,348,382.3,,,,,,,,
2022,3,202203,Brisbane,Mount Isa,Brisbane - Mount Isa,831,912.8,,,,,,,,
2022,3,202203,Brisbane,Perth,Brisbane - Perth,674,740.4,,,,,,,,
2022,3,202203,Brisbane,Proserpine,Brisbane - Proserpine,243,266.9,,,,,,,,
2022,3,202203,Brisbane,Rockhampton,Brisbane - Rockhampton,290,318.6,,,,,,,,
2022,3,202203,Brisbane,Sydney,Brisbane - Sydney,208,228.5,,,,,,,,
2022,3,202203,Brisbane,Townsville,Brisbane - Townsville,280,307.6,,,,,,,,
2022,3,202203,Brisbane,Newcastle,Brisbane - Newcastle,181,198.8,,,,,,,,
2022,3,202203,Broome,Perth,Broome - Perth,450,494.3,,,,,,,,
2022,3,202203,Bundaberg,Brisbane,Bundaberg - Brisbane,429,471.2,,,,,,,,
2022,3,202203,Cairns,Gold Coast,Cairns - Gold Coast,304,333.9,,,,,,,,
2022,3,202203,Cairns,Melbourne,Cairns - Melbourne,454,498.7,,,,,,,,
2022,3,202203,Cairns,Sydney,Cairns - Sydney,418,459.2,,,,,,,,
2022,3,202203,Cairns,Townsville,Cairns - Townsville,320,351.5,,,,,,,,
2022,3,202203,Canberra,Melbourne,Canberra - Melbourne,268,294.4,,,,,,,,
2022,3,202203,Canberra,Sydney,Canberra - Sydney,248,272.4,,,,,,,,
2022,3,202203,Coffs Harbour,Sydney,Coffs Harbour - Sydney,296,325,,,,,,,,
2022,3,202203,Darwin,Melbourne,Darwin - Melbourne,648,711.8,,,,,,,,
2022,3,202203,Darwin,Perth,Darwin - Perth,674,740.4,,,,,,,,
2022,3,202203,Darwin,Sydney,Darwin - Sydney,557,611.8,,,,,,,,
2022,3,202203,Devonport,Melbourne,Devonport - Melbourne,381,418.5,,,,,,,,
2022,3,202203,Dubbo,Sydney,Dubbo - Sydney,357,392.6,,,,,,,,
2022,3,202203,Gold Coast,Sydney,Gold Coast - Sydney,190,208.7,,,,,,,,
2022,3,202203,Hamilton Island,Sydney,Hamilton Island - Sydney,434,476.7,,,,,,,,
2022,3,202203,Hobart,Melbourne,Hobart - Melbourne,263,288.9,,,,,,,,
2022,3,202203,Hobart,Sydney,Hobart - Sydney,353,387.8,,,,,,,,
2022,3,202203,Kalgoorlie,Perth,Kalgoorlie - Perth,398,437.2,,,,,,,,
2022,3,202203,Karratha,Perth,Karratha - Perth,614,674.5,,,,,,,,
2022,3,202203,Launceston,Melbourne,Launceston - Melbourne,184,202.1,,,,,,,,
2022,3,202203,Launceston,Sydney,Launceston - Sydney,404,443.8,,,,,,,,
2022,3,202203,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,409,449.3,,,,,,,,
2022,3,202203,Sunshine Coast,Sydney,Sunshine Coast - Sydney,279,306.5,,,,,,,,
2022,3,202203,Melbourne,Gold Coast,Melbourne - Gold Coast,168,184.5,,,,,,,,
2022,3,202203,Melbourne,Mildura,Melbourne - Mildura,297,326.5,,,,,,,,
2022,3,202203,Melbourne,Perth,Melbourne - Perth,588,645.9,,,,,,,,
2022,3,202203,Melbourne,Sydney,Melbourne - Sydney,154,169.2,,,,,,,,
2022,3,202203,Melbourne,Townsville,Melbourne - Townsville,531,583.3,,,,,,,,
2022,3,202203,Melbourne,Newcastle,Melbourne - Newcastle,202,221.9,,,,,,,,
2022,3,202203,Paraburdoo,Perth,Paraburdoo - Perth,706,775.5,,,,,,,,
2022,3,202203,Perth,Newman,Perth - Newman,638,700.8,,,,,,,,
2022,3,202203,Perth,Port Hedland,Perth - Port Hedland,558,613,,,,,,,,
2022,3,202203,Perth,Sydney,Perth - Sydney,619,680,,,,,,,,
2022,3,202203,Port Macquarie,Sydney,Port Macquarie - Sydney,278,305.3,,,,,,,,
2022,3,202203,Sydney,Tamworth,Sydney - Tamworth,296,325.1,,,,,,,,
2022,3,202203,Sydney,Townsville,Sydney - Townsville,342,375.7,,,,,,,,
2022,3,202203,Sydney,Wagga Wagga,Sydney - Wagga Wagga,298,327,,,,,,,,
2022,3,202203,Newcastle,Gold Coast,Newcastle - Gold Coast,278,305.4,,,,,,,,
2022,4,202204,Adelaide,Alice Springs,Adelaide - Alice Springs,418,451.1,,,,,,,,
2022,4,202204,Adelaide,Brisbane,Adelaide - Brisbane,178,192.1,,,,,,,,
2022,4,202204,Adelaide,Canberra,Adelaide - Canberra,460,496.5,,,,,,,,
2022,4,202204,Adelaide,Darwin,Adelaide - Darwin,312,336.7,,,,,,,,
2022,4,202204,Adelaide,Gold Coast,Adelaide - Gold Coast,217,234.2,,,,,,,,
2022,4,202204,Adelaide,Melbourne,Adelaide - Melbourne,94,101.5,,,,,,,,
2022,4,202204,Adelaide,Perth,Adelaide - Perth,307,331.3,,,,,,,,
2022,4,202204,Adelaide,Port Lincoln,Adelaide - Port Lincoln,288,310.4,,,,,,,,
2022,4,202204,Adelaide,Sydney,Adelaide - Sydney,138,148.9,,,,,,,,
2022,4,202204,Albury,Sydney,Albury - Sydney,318,342.8,,,,,,,,
2022,4,202204,Armidale,Sydney,Armidale - Sydney,298,321.5,,,,,,,,
2022,4,202204,Avalon,Gold Coast,Avalon - Gold Coast,118,127.4,,,,,,,,
2022,4,202204,Avalon,Sydney,Avalon - Sydney,78,84.2,,,,,,,,
2022,4,202204,Ayers Rock,Sydney,Ayers Rock - Sydney,298,321.6,,,,,,,,
2022,4,202204,Ballina,Sydney,Ballina - Sydney,85,91.7,,,,,,,,
2022,4,202204,Brisbane,Cairns,Brisbane - Cairns,150,161.9,,,,,,,,
2022,4,202204,Brisbane,Canberra,Brisbane - Canberra,284,306.5,,,,,,,,
2022,4,202204,Brisbane,Darwin,Brisbane - Darwin,456,492.2,,,,,,,,
2022,4,202204,Brisbane,Emerald,Brisbane - Emerald,459,495.4,,,,,,,,
2022,4,202204,Brisbane,Gladstone,Brisbane - Gladstone,338,364.8,,,,,,,,
2022,4,202204,Brisbane,Hamilton Island,Brisbane - Hamilton Island,258,278.4,,,,,,,,
2022,4,202204,Brisbane,Hobart,Brisbane - Hobart,158,170.5,,,,,,,,
2022,4,202204,Brisbane,Mackay,Brisbane - Mackay,210,226.7,,,,,,,,
2022,4,202204,Brisbane,Melbourne,Brisbane - Melbourne,158,170.5,,,,,,,,
2022,4,202204,Brisbane,Mount Isa,Brisbane - Mount Isa,618,667,,,,,,,,
2022,4,202204,Brisbane,Perth,Brisbane - Perth,538,580.7,,,,,,,,
2022,4,202204,Brisbane,Proserpine,Brisbane - Proserpine,166,179.2,,,,,,,,
2022,4,202204,Brisbane,Rockhampton,Brisbane - Rockhampton,280,302.2,,,,,,,,
2022,4,202204,Brisbane,Sydney,Brisbane - Sydney,129,139.2,,,,,,,,
2022,4,202204,Brisbane,Townsville,Brisbane - Townsville,178,192.1,,,,,,,,
2022,4,202204,Brisbane,Newcastle,Brisbane - Newcastle,90,97.1,,,,,,,,
2022,4,202204,Broome,Perth,Broome - Perth,454,490,,,,,,,,
2022,4,202204,Bundaberg,Brisbane,Bundaberg - Brisbane,364,392.9,,,,,,,,
2022,4,202204,Cairns,Gold Coast,Cairns - Gold Coast,160,172.7,,,,,,,,
2022,4,202204,Cairns,Melbourne,Cairns - Melbourne,210,226.7,,,,,,,,
2022,4,202204,Cairns,Sydney,Cairns - Sydney,178,192.1,,,,,,,,
2022,4,202204,Cairns,Townsville,Cairns - Townsville,340,367,,,,,,,,
2022,4,202204,Canberra,Melbourne,Canberra - Melbourne,214,231,,,,,,,,
2022,4,202204,Canberra,Sydney,Canberra - Sydney,258,278.5,,,,,,,,
2022,4,202204,Coffs Harbour,Sydney,Coffs Harbour - Sydney,288,310.6,,,,,,,,
2022,4,202204,Darwin,Melbourne,Darwin - Melbourne,369,398.3,,,,,,,,
2022,4,202204,Darwin,Perth,Darwin - Perth,608,656.2,,,,,,,,
2022,4,202204,Darwin,Sydney,Darwin - Sydney,350,377.8,,,,,,,,
2022,4,202204,Devonport,Melbourne,Devonport - Melbourne,429,463,,,,,,,,
2022,4,202204,Dubbo,Sydney,Dubbo - Sydney,318,342.8,,,,,,,,
2022,4,202204,Gold Coast,Sydney,Gold Coast - Sydney,78,84.2,,,,,,,,
2022,4,202204,Hamilton Island,Sydney,Hamilton Island - Sydney,198,213.7,,,,,,,,
2022,4,202204,Hobart,Melbourne,Hobart - Melbourne,114,123,,,,,,,,
2022,4,202204,Hobart,Sydney,Hobart - Sydney,118,127.4,,,,,,,,
2022,4,202204,Kalgoorlie,Perth,Kalgoorlie - Perth,418,451.1,,,,,,,,
2022,4,202204,Karratha,Perth,Karratha - Perth,634,684.3,,,,,,,,
2022,4,202204,Launceston,Melbourne,Launceston - Melbourne,78,84.2,,,,,,,,
2022,4,202204,Launceston,Sydney,Launceston - Sydney,98,105.8,,,,,,,,
2022,4,202204,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,186,200.8,,,,,,,,
2022,4,202204,Sunshine Coast,Sydney,Sunshine Coast - Sydney,98,105.8,,,,,,,,
2022,4,202204,Melbourne,Gold Coast,Melbourne - Gold Coast,98,105.8,,,,,,,,
2022,4,202204,Melbourne,Mildura,Melbourne - Mildura,317,342.2,,,,,,,,
2022,4,202204,Melbourne,Perth,Melbourne - Perth,317,342.1,,,,,,,,
2022,4,202204,Melbourne,Sydney,Melbourne - Sydney,118,127.4,,,,,,,,
2022,4,202204,Melbourne,Townsville,Melbourne - Townsville,178,192.1,,,,,,,,
2022,4,202204,Melbourne,Newcastle,Melbourne - Newcastle,98,105.8,,,,,,,,
2022,4,202204,Paraburdoo,Perth,Paraburdoo - Perth,726,783.6,,,,,,,,
2022,4,202204,Perth,Newman,Perth - Newman,658,710.2,,,,,,,,
2022,4,202204,Perth,Port Hedland,Perth - Port Hedland,578,623.8,,,,,,,,
2022,4,202204,Perth,Sydney,Perth - Sydney,408,440.4,,,,,,,,
2022,4,202204,Port Macquarie,Sydney,Port Macquarie - Sydney,299,322.4,,,,,,,,
2022,4,202204,Sydney,Tamworth,Sydney - Tamworth,316,341.1,,,,,,,,
2022,4,202204,Sydney,Townsville,Sydney - Townsville,247,266.6,,,,,,,,
2022,4,202204,Sydney,Wagga Wagga,Sydney - Wagga Wagga,317,341.6,,,,,,,,
2022,4,202204,Newcastle,Gold Coast,Newcastle - Gold Coast,158,170.5,,,,,,,,
2022,5,202205,Adelaide,Alice Springs,Adelaide - Alice Springs,593,640,,,,,,,,
2022,5,202205,Adelaide,Brisbane,Adelaide - Brisbane,293,316.2,,,,,,,,
2022,5,202205,Adelaide,Canberra,Adelaide - Canberra,480,518.1,,,,,,,,
2022,5,202205,Adelaide,Darwin,Adelaide - Darwin,690,744.7,,,,,,,,
2022,5,202205,Adelaide,Gold Coast,Adelaide - Gold Coast,320,345.4,,,,,,,,
2022,5,202205,Adelaide,Melbourne,Adelaide - Melbourne,124,133.8,,,,,,,,
2022,5,202205,Adelaide,Perth,Adelaide - Perth,304,328.1,,,,,,,,
2022,5,202205,Adelaide,Port Lincoln,Adelaide - Port Lincoln,288,310.4,,,,,,,,
2022,5,202205,Adelaide,Sydney,Adelaide - Sydney,196,211.5,,,,,,,,
2022,5,202205,Albury,Sydney,Albury - Sydney,318,342.8,,,,,,,,
2022,5,202205,Armidale,Sydney,Armidale - Sydney,298,321.5,,,,,,,,
2022,5,202205,Avalon,Gold Coast,Avalon - Gold Coast,166,179.2,,,,,,,,
2022,5,202205,Avalon,Sydney,Avalon - Sydney,133,143.5,,,,,,,,
2022,5,202205,Ayers Rock,Sydney,Ayers Rock - Sydney,358,386.4,,,,,,,,
2022,5,202205,Ballina,Sydney,Ballina - Sydney,111,119.8,,,,,,,,
2022,5,202205,Brisbane,Cairns,Brisbane - Cairns,174,187.8,,,,,,,,
2022,5,202205,Brisbane,Canberra,Brisbane - Canberra,338,364.8,,,,,,,,
2022,5,202205,Brisbane,Darwin,Brisbane - Darwin,521,562.3,,,,,,,,
2022,5,202205,Brisbane,Emerald,Brisbane - Emerald,418,451.1,,,,,,,,
2022,5,202205,Brisbane,Gladstone,Brisbane - Gladstone,338,364.8,,,,,,,,
2022,5,202205,Brisbane,Hamilton Island,Brisbane - Hamilton Island,378,408,,,,,,,,
2022,5,202205,Brisbane,Hobart,Brisbane - Hobart,258,278.5,,,,,,,,
2022,5,202205,Brisbane,Mackay,Brisbane - Mackay,178,192.1,,,,,,,,
2022,5,202205,Brisbane,Melbourne,Brisbane - Melbourne,228,246.1,,,,,,,,
2022,5,202205,Brisbane,Mount Isa,Brisbane - Mount Isa,810,874.2,,,,,,,,
2022,5,202205,Brisbane,Perth,Brisbane - Perth,518,559.1,,,,,,,,
2022,5,202205,Brisbane,Proserpine,Brisbane - Proserpine,176,190,,,,,,,,
2022,5,202205,Brisbane,Rockhampton,Brisbane - Rockhampton,264,284.9,,,,,,,,
2022,5,202205,Brisbane,Sydney,Brisbane - Sydney,144,155.4,,,,,,,,
2022,5,202205,Brisbane,Townsville,Brisbane - Townsville,212,228.8,,,,,,,,
2022,5,202205,Brisbane,Newcastle,Brisbane - Newcastle,139,150,,,,,,,,
2022,5,202205,Broome,Perth,Broome - Perth,458,494.3,,,,,,,,
2022,5,202205,Bundaberg,Brisbane,Bundaberg - Brisbane,364,392.9,,,,,,,,
2022,5,202205,Cairns,Gold Coast,Cairns - Gold Coast,256,276.3,,,,,,,,
2022,5,202205,Cairns,Melbourne,Cairns - Melbourne,330,356.2,,,,,,,,
2022,5,202205,Cairns,Sydney,Cairns - Sydney,232,250.4,,,,,,,,
2022,5,202205,Cairns,Townsville,Cairns - Townsville,288,310.5,,,,,,,,
2022,5,202205,Canberra,Melbourne,Canberra - Melbourne,228,246.1,,,,,,,,
2022,5,202205,Canberra,Sydney,Canberra - Sydney,238,256.9,,,,,,,,
2022,5,202205,Coffs Harbour,Sydney,Coffs Harbour - Sydney,288,310.8,,,,,,,,
2022,5,202205,Darwin,Melbourne,Darwin - Melbourne,589,635.7,,,,,,,,
2022,5,202205,Darwin,Perth,Darwin - Perth,884,954.1,,,,,,,,
2022,5,202205,Darwin,Sydney,Darwin - Sydney,457,493.2,,,,,,,,
2022,5,202205,Devonport,Melbourne,Devonport - Melbourne,376,405.8,,,,,,,,
2022,5,202205,Dubbo,Sydney,Dubbo - Sydney,328,353.6,,,,,,,,
2022,5,202205,Gold Coast,Sydney,Gold Coast - Sydney,116,125.2,,,,,,,,
2022,5,202205,Hamilton Island,Sydney,Hamilton Island - Sydney,343,370.2,,,,,,,,
2022,5,202205,Hobart,Melbourne,Hobart - Melbourne,130,140.3,,,,,,,,
2022,5,202205,Hobart,Sydney,Hobart - Sydney,244,263.3,,,,,,,,
2022,5,202205,Kalgoorlie,Perth,Kalgoorlie - Perth,418,451.1,,,,,,,,
2022,5,202205,Karratha,Perth,Karratha - Perth,634,684.3,,,,,,,,
2022,5,202205,Launceston,Melbourne,Launceston - Melbourne,168,181.3,,,,,,,,
2022,5,202205,Launceston,Sydney,Launceston - Sydney,158,170.5,,,,,,,,
2022,5,202205,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,278,300,,,,,,,,
2022,5,202205,Sunshine Coast,Sydney,Sunshine Coast - Sydney,130,140.3,,,,,,,,
2022,5,202205,Melbourne,Gold Coast,Melbourne - Gold Coast,146,157.6,,,,,,,,
2022,5,202205,Melbourne,Mildura,Melbourne - Mildura,317,342.2,,,,,,,,
2022,5,202205,Melbourne,Perth,Melbourne - Perth,354,382.1,,,,,,,,
2022,5,202205,Melbourne,Sydney,Melbourne - Sydney,165,178.1,,,,,,,,
2022,5,202205,Melbourne,Townsville,Melbourne - Townsville,327,352.9,,,,,,,,
2022,5,202205,Melbourne,Newcastle,Melbourne - Newcastle,185,199.7,,,,,,,,
2022,5,202205,Paraburdoo,Perth,Paraburdoo - Perth,726,783.6,,,,,,,,
2022,5,202205,Perth,Newman,Perth - Newman,658,710.2,,,,,,,,
